stichtag,direktion_code,direktion_name,amt_bereich_code,amt_bereich_name,indikator,wert,einheit,anmerkung_1,anmerkung_2
2021-12-31,2,"Direktion der Justiz und des Innern",2223,"Statistisches Amt","Vollzeit",65,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2223,"Statistisches Amt","Teilzeit",35,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2224,"Staatsarchiv","Vollzeit",31,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2224,"Staatsarchiv","Teilzeit",69,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2232,"Kantonale Opferhilfestelle","Vollzeit",30,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2232,"Kantonale Opferhilfestelle","Teilzeit",70,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2233,"Fachstelle Gleichstellung","Vollzeit",20,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2233,"Fachstelle Gleichstellung","Teilzeit",80,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2234,"Fachstelle Kultur","Vollzeit",17,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2234,"Fachstelle Kultur","Teilzeit",83,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2241,"Fachstelle Integration","Vollzeit",46,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2241,"Fachstelle Integration","Teilzeit",54,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2251,"Bezirksraete","Vollzeit",29,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2251,"Bezirksraete","Teilzeit",71,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2261,"Statthalteraemter","Vollzeit",38,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,2,"Direktion der Justiz und des Innern",2261,"Statthalteraemter","Teilzeit",62,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3000,"Generalsekretariat Zentrale Vollzugsaufgaben und Rekursabteilung","Vollzeit",55,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3000,"Generalsekretariat Zentrale Vollzugsaufgaben und Rekursabteilung","Teilzeit",45,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3100,"Kantonspolizei","Vollzeit",75,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3100,"Kantonspolizei","Teilzeit",25,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3200,"Strassenverkehrsamt","Vollzeit",80,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3200,"Strassenverkehrsamt","Teilzeit",20,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3300,"Migrationsamt","Vollzeit",71,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3300,"Migrationsamt","Teilzeit",29,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3400,"Amt fuer Militaer und Zivilschutz","Vollzeit",79,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3400,"Amt fuer Militaer und Zivilschutz","Teilzeit",21,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3500,"Sozialamt","Vollzeit",39,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3500,"Sozialamt","Teilzeit",61,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,3,"Sicherheitsdirektion",3700,"Sportamt","Vollzeit",35,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,3,"Sicherheitsdirektion",3700,"Sportamt","Teilzeit",65,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4000,"Generalsekretariat","Vollzeit",76,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4000,"Generalsekretariat","Teilzeit",24,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4100,"Finanzverwaltung","Vollzeit",75,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4100,"Finanzverwaltung","Teilzeit",25,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4400,"Steuern Betriebsteil","Vollzeit",79,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4400,"Steuern Betriebsteil","Teilzeit",21,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4500,"Personalamt","Vollzeit",55,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4500,"Personalamt","Teilzeit",45,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4610,"Amt fuer Informatik","Vollzeit",85,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4610,"Amt fuer Informatik","Teilzeit",15,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,4,"Finanzdirektion",4700,"Drucksachen und Material","Vollzeit",85,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,4,"Finanzdirektion",4700,"Drucksachen und Material","Teilzeit",15,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5000,"Generalsekretariat","Vollzeit",61,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5000,"Generalsekretariat","Teilzeit",39,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5205,"Amt fuer Mobilitaet","Vollzeit",60,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5205,"Amt fuer Mobilitaet","Teilzeit",40,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5300,"Amt fuer Wirtschaft und Arbeit","Vollzeit",77,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,5,"Volkswirtschaftsdirektion",5300,"Amt fuer Wirtschaft und Arbeit","Teilzeit",23,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,6,"Gesundheitsdirektion",6000,"Steuerung Gesundheitsversorgung"" ","Vollzeit",56,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,6,"Gesundheitsdirektion",6000,"Steuerung Gesundheitsversorgung"" ","Teilzeit",44,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,6,"Gesundheitsdirektion",6100,"Aufsicht und Bewilligungen im Gesundheitswesen","Vollzeit",65,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,6,"Gesundheitsdirektion",6100,"Aufsicht und Bewilligungen im Gesundheitswesen","Teilzeit",35,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,6,"Gesundheitsdirektion",6150,"Arzneimittelversorgung","Vollzeit",69,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,6,"Gesundheitsdirektion",6150,"Arzneimittelversorgung","Teilzeit",31,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7000,"Bildungsverwaltung","Vollzeit",39,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7000,"Bildungsverwaltung","Teilzeit",61,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7100,"Lehrmittelverlag","Vollzeit",57,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7100,"Lehrmittelverlag","Teilzeit",43,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7200,"Volksschule, inkl. Vikare","Vollzeit",25,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7200,"Volksschule, inkl. Vikare","Teilzeit",75,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7301,"Mittelschulen","Vollzeit",23,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7301,"Mittelschulen","Teilzeit",77,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7306,"Berufsbildung","Vollzeit",20,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7306,"Berufsbildung","Teilzeit",80,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7501,"Kinder- und Jugendhilfe","Vollzeit",17,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7501,"Kinder- und Jugendhilfe","Teilzeit",83,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,7,"Bildungsdirektion",7502,"Berufs- und Studien- und Laufbahnberatung","Vollzeit",15,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,7,"Bildungsdirektion",7502,"Berufs- und Studien- und Laufbahnberatung","Teilzeit",85,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8000,"Generalsekretariat","Vollzeit",63,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8000,"Generalsekretariat","Teilzeit",37,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8100,"Hochbauamt","Vollzeit",67,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8100,"Hochbauamt","Teilzeit",33,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8300,"Amt fuer Raumentwicklung","Vollzeit",43,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8300,"Amt fuer Raumentwicklung","Teilzeit",57,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8400,"Tiefbauamt","Vollzeit",88,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8400,"Tiefbauamt","Teilzeit",12,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8500,"Amt fuer Abfall, Wasser, Energie und Luft","Vollzeit",59,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8500,"Amt fuer Abfall, Wasser, Energie und Luft","Teilzeit",41,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8700,"Immobilienamt","Vollzeit",79,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8700,"Immobilienamt","Teilzeit",21,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
2021-12-31,8,"Baudirektion",8800,"Amt fuer Landschaft und Natur","Vollzeit",31,"Prozent","Vollzeit = Beschaeftigungsgrad ≥ 90%",
2021-12-31,8,"Baudirektion",8800,"Amt fuer Landschaft und Natur","Teilzeit",69,"Prozent","Teilzeit = Beschaeftigungsgrad < 90%",
